#wavelength [nm]	Collimated Beam	wavelength [nm]	22 degree Cone Angle (+/-11 degree Cone Half Angle)		3 degree Cone Angle (+/-1.5 degree Cone Half Angle)
#Spectrum@IST : Series = 1, Group = 1Description = Created on 1/30/2019,2:39:53 PM		#Spectrum@IST : Series = 2, Group = 1Description = Created on 1/30/2019,2:39:53 PM		#Spectrum@IST : Series = 2, Group = 1Description = Created on 1/30/2019,2:40:38 PM	
#Angle of Incidence : 10.00		Angle of Incidence : 10.00		Angle of Incidence : 10.
#x	Tavs [s] 	x	TGaussAvg [p] 	x	TGaussAvg [p] 
659.1860007	1.62E-08	659.1860007	7.07E-02	659.1860007	9.176E-08
659.1929017	1.57E-08	659.1929017	7.11E-02	659.1929017	8.795E-08
659.1998028	1.53E-08	659.1998028	7.15E-02	659.1998028	8.433E-08
659.2067039	1.48E-08	659.2067039	7.19E-02	659.2067039	8.087E-08
659.213605	1.44E-08	659.213605	7.22E-02	659.213605	7.758E-08
659.2205061	1.40E-08	659.2205061	7.26E-02	659.2205061	7.444E-08
659.2274072	1.36E-08	659.2274072	7.29E-02	659.2274072	7.144E-08
659.2343082	1.32E-08	659.2343082	7.33E-02	659.2343082	6.858E-08
659.2412093	1.28E-08	659.2412093	7.37E-02	659.2412093	6.585E-08
659.2481104	1.25E-08	659.2481104	7.42E-02	659.2481104	6.324E-08
659.2550115	1.21E-08	659.2550115	7.46E-02	659.2550115	6.075E-08
659.2619126	1.18E-08	659.2619126	7.51E-02	659.2619126	5.838E-08
659.2688137	1.15E-08	659.2688137	7.55E-02	659.2688137	5.61E-08
659.2757148	1.12E-08	659.2757148	7.60E-02	659.2757148	5.393E-08
659.2826158	1.08E-08	659.2826158	7.64E-02	659.2826158	5.186E-08
659.2895169	1.05E-08	659.2895169	7.68E-02	659.2895169	4.987E-08
659.296418	1.03E-08	659.296418	7.73E-02	659.296418	4.797E-08
659.3033191	9.97E-09	659.3033191	7.78E-02	659.3033191	4.616E-08
659.3102202	9.70E-09	659.3102202	7.83E-02	659.3102202	4.442E-08
659.3171213	9.43E-09	659.3171213	7.88E-02	659.3171213	4.276E-08
659.3240223	9.18E-09	659.3240223	7.93E-02	659.3240223	4.116E-08
659.3309234	8.93E-09	659.3309234	7.99E-02	659.3309234	3.964E-08
659.3378245	8.69E-09	659.3378245	8.04E-02	659.3378245	3.818E-08
659.3447256	8.46E-09	659.3447256	8.09E-02	659.3447256	3.678E-08
659.3516267	8.23E-09	659.3516267	8.15E-02	659.3516267	3.543E-08
659.3585278	8.01E-09	659.3585278	8.20E-02	659.3585278	3.415E-08
659.3654289	7.80E-09	659.3654289	8.26E-02	659.3654289	3.292E-08
659.3723299	7.59E-09	659.3723299	8.32E-02	659.3723299	3.173E-08
659.379231	7.39E-09	659.379231	8.39E-02	659.379231	3.06E-08
659.3861321	7.20E-09	659.3861321	8.45E-02	659.3861321	2.951E-08
659.3930332	7.01E-09	659.3930332	8.52E-02	659.3930332	2.847E-08
659.3999343	6.83E-09	659.3999343	8.58E-02	659.3999343	2.747E-08
659.4068354	6.65E-09	659.4068354	8.65E-02	659.4068354	2.651E-08
659.4137364	6.48E-09	659.4137364	8.72E-02	659.4137364	2.558E-08
659.4206375	6.31E-09	659.4206375	8.79E-02	659.4206375	2.469E-08
659.4275386	6.15E-09	659.4275386	8.86E-02	659.4275386	2.384E-08
659.4344397	5.99E-09	659.4344397	8.94E-02	659.4344397	2.302E-08
659.4413408	5.84E-09	659.4413408	9.02E-02	659.4413408	2.224E-08
659.4482419	5.69E-09	659.4482419	9.10E-02	659.4482419	2.148E-08
659.455143	5.54E-09	659.455143	9.18E-02	659.455143	2.076E-08
659.462044	5.40E-09	659.462044	9.27E-02	659.462044	2.006E-08
659.4689451	5.27E-09	659.4689451	9.36E-02	659.4689451	1.938E-08
659.4758462	5.13E-09	659.4758462	9.45E-02	659.4758462	1.874E-08
659.4827473	5.00E-09	659.4827473	9.54E-02	659.4827473	1.812E-08
659.4896484	4.88E-09	659.4896484	9.65E-02	659.4896484	1.752E-08
659.4965495	4.76E-09	659.4965495	9.75E-02	659.4965495	1.694E-08
659.5034505	4.64E-09	659.5034505	9.86E-02	659.5034505	1.639E-08
659.5103516	4.52E-09	659.5103516	9.97E-02	659.5103516	1.585E-08
659.5172527	4.41E-09	659.5172527	1.01E-01	659.5172527	1.534E-08
659.5241538	4.30E-09	659.5241538	1.02E-01	659.5241538	1.485E-08
659.5310549	4.20E-09	659.5310549	1.03E-01	659.5310549	1.437E-08
659.537956	4.10E-09	659.537956	1.05E-01	659.537956	1.391E-08
659.544857	4.00E-09	659.544857	1.06E-01	659.544857	1.347E-08
659.5517581	3.90E-09	659.5517581	1.08E-01	659.5517581	1.304E-08
659.5586592	3.80E-09	659.5586592	1.09E-01	659.5586592	1.263E-08
659.5655603	3.71E-09	659.5655603	1.11E-01	659.5655603	1.223E-08
659.5724614	3.62E-09	659.5724614	1.13E-01	659.5724614	1.185E-08
659.5793625	3.54E-09	659.5793625	1.15E-01	659.5793625	1.148E-08
659.5862636	3.45E-09	659.5862636	1.17E-01	659.5862636	1.113E-08
659.5931646	3.37E-09	659.5931646	1.19E-01	659.5931646	1.078E-08
659.6000657	3.29E-09	659.6000657	1.22E-01	659.6000657	1.045E-08
659.6069668	3.21E-09	659.6069668	1.24E-01	659.6069668	1.013E-08
659.6138679	3.14E-09	659.6138679	1.27E-01	659.6138679	9.82E-09
659.620769	3.06E-09	659.620769	1.30E-01	659.620769	9.53E-09
659.6276701	2.99E-09	659.6276701	1.34E-01	659.6276701	9.24E-09
659.6345711	2.92E-09	659.6345711	1.38E-01	659.6345711	8.96E-09
659.6414722	2.85E-09	659.6414722	1.42E-01	659.6414722	8.69E-09
659.6483733	2.78E-09	659.6483733	1.47E-01	659.6483733	8.43E-09
659.6552744	2.72E-09	659.6552744	1.53E-01	659.6552744	8.18E-09
659.6621755	2.66E-09	659.6621755	1.58E-01	659.6621755	7.94E-09
659.6690766	2.60E-09	659.6690766	1.65E-01	659.6690766	7.71E-09
659.6759777	2.54E-09	659.6759777	1.71E-01	659.6759777	7.48E-09
659.6828787	2.48E-09	659.6828787	1.78E-01	659.6828787	7.26E-09
659.6897798	2.42E-09	659.6897798	1.85E-01	659.6897798	7.05E-09
659.6966809	2.37E-09	659.6966809	1.91E-01	659.6966809	6.85E-09
659.703582	2.31E-09	659.703582	1.97E-01	659.703582	6.65E-09
659.7104831	2.26E-09	659.7104831	2.02E-01	659.7104831	6.46E-09
659.7173842	2.21E-09	659.7173842	2.07E-01	659.7173842	6.28E-09
659.7242852	2.16E-09	659.7242852	2.10E-01	659.7242852	6.1E-09
659.7311863	2.11E-09	659.7311863	2.12E-01	659.7311863	5.92E-09
659.7380874	2.06E-09	659.7380874	2.14E-01	659.7380874	5.76E-09
659.7449885	2.02E-09	659.7449885	2.14E-01	659.7449885	5.6E-09
659.7518896	1.97E-09	659.7518896	2.14E-01	659.7518896	5.44E-09
659.7587907	1.93E-09	659.7587907	2.14E-01	659.7587907	5.29E-09
659.7656918	1.89E-09	659.7656918	2.13E-01	659.7656918	5.14E-09
659.7725928	1.84E-09	659.7725928	2.12E-01	659.7725928	0.000000005
659.7794939	1.80E-09	659.7794939	2.10E-01	659.7794939	4.86E-09
659.786395	1.76E-09	659.786395	2.09E-01	659.786395	4.73E-09
659.7932961	1.73E-09	659.7932961	2.07E-01	659.7932961	4.6E-09
659.8001972	1.69E-09	659.8001972	2.05E-01	659.8001972	4.47E-09
659.8070983	1.65E-09	659.8070983	2.04E-01	659.8070983	4.35E-09
659.8139993	1.61E-09	659.8139993	2.02E-01	659.8139993	4.23E-09
659.8209004	1.58E-09	659.8209004	2.00E-01	659.8209004	4.12E-09
659.8278015	1.55E-09	659.8278015	1.98E-01	659.8278015	4.01E-09
659.8347026	1.51E-09	659.8347026	1.97E-01	659.8347026	3.9E-09
659.8416037	1.48E-09	659.8416037	1.95E-01	659.8416037	3.8E-09
659.8485048	1.45E-09	659.8485048	1.93E-01	659.8485048	3.7E-09
659.8554058	1.42E-09	659.8554058	1.91E-01	659.8554058	3.6E-09
659.8623069	1.39E-09	659.8623069	1.89E-01	659.8623069	3.5E-09
659.869208	1.36E-09	659.869208	1.87E-01	659.869208	3.41E-09
659.8761091	1.33E-09	659.8761091	1.85E-01	659.8761091	3.32E-09
659.8830102	1.30E-09	659.8830102	1.83E-01	659.8830102	3.24E-09
659.8899113	1.27E-09	659.8899113	1.81E-01	659.8899113	3.15E-09
659.8968124	1.25E-09	659.8968124	1.79E-01	659.8968124	3.07E-09
659.9037134	1.22E-09	659.9037134	1.77E-01	659.9037134	2.99E-09
659.9106145	1.20E-09	659.9106145	1.75E-01	659.9106145	2.92E-09
659.9175156	1.17E-09	659.9175156	1.72E-01	659.9175156	2.84E-09
659.9244167	1.15E-09	659.9244167	1.70E-01	659.9244167	2.77E-09
659.9313178	1.12E-09	659.9313178	1.68E-01	659.9313178	2.7E-09
659.9382189	1.10E-09	659.9382189	1.65E-01	659.9382189	2.63E-09
659.9451199	1.08E-09	659.9451199	1.63E-01	659.9451199	2.56E-09
659.952021	1.05E-09	659.952021	1.61E-01	659.952021	2.5E-09
659.9589221	1.03E-09	659.9589221	1.58E-01	659.9589221	2.44E-09
659.9658232	1.01E-09	659.9658232	1.56E-01	659.9658232	2.38E-09
659.9727243	9.90E-10	659.9727243	1.53E-01	659.9727243	2.32E-09
659.9796254	9.70E-10	659.9796254	1.50E-01	659.9796254	2.26E-09
659.9865265	9.50E-10	659.9865265	1.47E-01	659.9865265	2.2E-09
659.9934275	9.30E-10	659.9934275	1.44E-01	659.9934275	2.15E-09
660.0003286	9.10E-10	660.0003286	1.41E-01	660.0003286	2.1E-09
660.0072297	8.90E-10	660.0072297	1.38E-01	660.0072297	2.05E-09
660.0141308	8.80E-10	660.0141308	1.35E-01	660.0141308	0.000000002
660.0210319	8.60E-10	660.0210319	1.31E-01	660.0210319	1.95E-09
660.027933	8.40E-10	660.027933	1.27E-01	660.027933	1.9E-09
660.034834	8.30E-10	660.034834	1.22E-01	660.034834	1.86E-09
660.0417351	8.10E-10	660.0417351	1.17E-01	660.0417351	1.81E-09
660.0486362	7.90E-10	660.0486362	1.11E-01	660.0486362	1.77E-09
660.0555373	7.80E-10	660.0555373	1.05E-01	660.0555373	1.73E-09
660.0624384	7.60E-10	660.0624384	9.72E-02	660.0624384	1.69E-09
660.0693395	7.50E-10	660.0693395	8.92E-02	660.0693395	1.65E-09
660.0762406	7.30E-10	660.0762406	8.06E-02	660.0762406	1.61E-09
660.0831416	7.20E-10	660.0831416	7.17E-02	660.0831416	1.57E-09
660.0900427	7.00E-10	660.0900427	6.28E-02	660.0900427	1.53E-09
660.0969438	6.90E-10	660.0969438	5.41E-02	660.0969438	1.5E-09
660.1038449	6.80E-10	660.1038449	4.60E-02	660.1038449	1.46E-09
660.110746	6.60E-10	660.110746	3.87E-02	660.110746	1.43E-09
660.1176471	6.50E-10	660.1176471	3.22E-02	660.1176471	1.4E-09
660.1245481	6.40E-10	660.1245481	2.66E-02	660.1245481	1.36E-09
660.1314492	6.30E-10	660.1314492	2.19E-02	660.1314492	1.33E-09
660.1383503	6.10E-10	660.1383503	1.79E-02	660.1383503	1.3E-09
660.1452514	6.00E-10	660.1452514	1.47E-02	660.1452514	1.27E-09
660.1521525	5.90E-10	660.1521525	1.20E-02	660.1521525	1.24E-09
660.1590536	5.80E-10	660.1590536	9.88E-03	660.1590536	1.22E-09
660.1659547	5.70E-10	660.1659547	8.13E-03	660.1659547	1.19E-09
660.1728557	5.60E-10	660.1728557	6.70E-03	660.1728557	1.16E-09
660.1797568	5.50E-10	660.1797568	5.54E-03	660.1797568	1.14E-09
660.1866579	5.40E-10	660.1866579	4.60E-03	660.1866579	1.11E-09
660.193559	5.30E-10	660.193559	3.83E-03	660.193559	1.09E-09
660.2004601	5.20E-10	660.2004601	3.20E-03	660.2004601	1.06E-09
660.2073612	5.10E-10	660.2073612	2.68E-03	660.2073612	1.04E-09
660.2142622	5.00E-10	660.2142622	2.26E-03	660.2142622	1.02E-09
660.2211633	4.90E-10	660.2211633	1.91E-03	660.2211633	9.9E-10
660.2280644	4.80E-10	660.2280644	1.62E-03	660.2280644	9.7E-10
660.2349655	4.70E-10	660.2349655	1.37E-03	660.2349655	9.5E-10
660.2418666	4.60E-10	660.2418666	1.17E-03	660.2418666	9.3E-10
660.2487677	4.50E-10	660.2487677	1.00E-03	660.2487677	9.1E-10
660.2556687	4.50E-10	660.2556687	8.62E-04	660.2556687	8.9E-10
660.2625698	4.40E-10	660.2625698	7.42E-04	660.2625698	8.7E-10
660.2694709	4.30E-10	660.2694709	6.41E-04	660.2694709	8.5E-10
660.276372	4.20E-10	660.276372	5.55E-04	660.276372	8.3E-10
660.2832731	4.10E-10	660.2832731	4.82E-04	660.2832731	8.2E-10
660.2901742	4.10E-10	660.2901742	4.19E-04	660.2901742	8E-10
660.2970753	4.00E-10	660.2970753	3.66E-04	660.2970753	7.8E-10
660.3039763	3.90E-10	660.3039763	3.20E-04	660.3039763	7.7E-10
660.3108774	3.90E-10	660.3108774	2.81E-04	660.3108774	7.5E-10
660.3177785	3.80E-10	660.3177785	2.47E-04	660.3177785	7.3E-10
660.3246796	3.70E-10	660.3246796	2.17E-04	660.3246796	7.2E-10
660.3315807	3.70E-10	660.3315807	1.92E-04	660.3315807	7E-10
660.3384818	3.60E-10	660.3384818	1.70E-04	660.3384818	6.9E-10
660.3453828	3.50E-10	660.3453828	1.50E-04	660.3453828	6.7E-10
660.3522839	3.50E-10	660.3522839	1.34E-04	660.3522839	6.6E-10
660.359185	3.40E-10	660.359185	1.19E-04	660.359185	6.5E-10
660.3660861	3.30E-10	660.3660861	1.06E-04	660.3660861	6.3E-10
660.3729872	3.30E-10	660.3729872	9.45E-05	660.3729872	6.2E-10
660.3798883	3.20E-10	660.3798883	8.45E-05	660.3798883	6.1E-10
660.3867894	3.20E-10	660.3867894	7.57E-05	660.3867894	6E-10
660.3936904	3.10E-10	660.3936904	6.79E-05	660.3936904	5.8E-10
660.4005915	3.10E-10	660.4005915	6.10E-05	660.4005915	5.7E-10
660.4074926	3.00E-10	660.4074926	5.49E-05	660.4074926	5.6E-10
660.4143937	3.00E-10	660.4143937	4.95E-05	660.4143937	5.5E-10
660.4212948	2.90E-10	660.4212948	4.46E-05	660.4212948	5.4E-10
660.4281959	2.90E-10	660.4281959	4.03E-05	660.4281959	5.3E-10
660.4350969	2.80E-10	660.4350969	3.65E-05	660.4350969	5.2E-10
660.441998	2.80E-10	660.441998	3.31E-05	660.441998	5.1E-10
660.4488991	2.70E-10	660.4488991	3.00E-05	660.4488991	5E-10
660.4558002	2.70E-10	660.4558002	2.73E-05	660.4558002	4.9E-10
660.4627013	2.60E-10	660.4627013	2.48E-05	660.4627013	4.8E-10
660.4696024	2.60E-10	660.4696024	2.26E-05	660.4696024	4.7E-10
660.4765035	2.50E-10	660.4765035	2.06E-05	660.4765035	4.6E-10
660.4834045	2.50E-10	660.4834045	1.88E-05	660.4834045	4.5E-10
660.4903056	2.40E-10	660.4903056	1.72E-05	660.4903056	4.4E-10
660.4972067	2.40E-10	660.4972067	1.57E-05	660.4972067	4.3E-10
660.5041078	2.40E-10	660.5041078	1.44E-05	660.5041078	4.2E-10
660.5110089	2.30E-10	660.5110089	1.32E-05	660.5110089	4.1E-10
660.51791	2.30E-10	660.51791	1.21E-05	660.51791	4.1E-10
660.524811	2.20E-10	660.524811	1.11E-05	660.524811	4E-10
660.5317121	2.20E-10	660.5317121	1.02E-05	660.5317121	3.9E-10
660.5386132	2.20E-10	660.5386132	9.38E-06	660.5386132	3.8E-10
660.5455143	2.10E-10	660.5455143	8.64E-06	660.5455143	3.8E-10
660.5524154	2.10E-10	660.5524154	7.96E-06	660.5524154	3.7E-10
660.5593165	2.10E-10	660.5593165	7.35E-06	660.5593165	3.6E-10
660.5662175	2.00E-10	660.5662175	6.78E-06	660.5662175	3.6E-10
660.5731186	2.00E-10	660.5731186	6.27E-06	660.5731186	3.5E-10
660.5800197	2.00E-10	660.5800197	5.80E-06	660.5800197	3.4E-10
660.5869208	1.90E-10	660.5869208	5.37E-06	660.5869208	3.4E-10
660.5938219	1.90E-10	660.5938219	4.97E-06	660.5938219	3.3E-10
660.600723	1.90E-10	660.600723	4.61E-06	660.600723	3.2E-10
660.6076241	1.80E-10	660.6076241	4.28E-06	660.6076241	3.2E-10
660.6145251	1.80E-10	660.6145251	3.97E-06	660.6145251	3.1E-10
660.6214262	1.80E-10	660.6214262	3.69E-06	660.6214262	3.1E-10
660.6283273	1.70E-10	660.6283273	3.43E-06	660.6283273	3E-10
660.6352284	1.70E-10	660.6352284	3.19E-06	660.6352284	2.9E-10
660.6421295	1.70E-10	660.6421295	2.97E-06	660.6421295	2.9E-10
660.6490306	1.70E-10	660.6490306	2.77E-06	660.6490306	2.8E-10
660.6559316	1.60E-10	660.6559316	2.58E-06	660.6559316	2.8E-10
660.6628327	1.60E-10	660.6628327	2.41E-06	660.6628327	2.7E-10
660.6697338	1.60E-10	660.6697338	2.25E-06	660.6697338	2.7E-10
660.6766349	1.60E-10	660.6766349	2.10E-06	660.6766349	2.6E-10
660.683536	1.50E-10	660.683536	1.96E-06	660.683536	2.6E-10
660.6904371	1.50E-10	660.6904371	1.83E-06	660.6904371	2.5E-10
660.6973382	1.50E-10	660.6973382	1.72E-06	660.6973382	2.5E-10
660.7042392	1.50E-10	660.7042392	1.61E-06	660.7042392	2.4E-10
660.7111403	1.40E-10	660.7111403	1.51E-06	660.7111403	2.4E-10
660.7180414	1.40E-10	660.7180414	1.41E-06	660.7180414	2.4E-10
660.7249425	1.40E-10	660.7249425	1.32E-06	660.7249425	2.3E-10
660.7318436	1.40E-10	660.7318436	1.24E-06	660.7318436	2.3E-10
660.7387447	1.40E-10	660.7387447	1.17E-06	660.7387447	2.2E-10
660.7456457	1.30E-10	660.7456457	1.10E-06	660.7456457	2.2E-10
660.7525468	1.30E-10	660.7525468	1.03E-06	660.7525468	2.2E-10
660.7594479	1.30E-10	660.7594479	9.68E-07	660.7594479	2.1E-10
660.766349	1.30E-10	660.766349	9.11E-07	660.766349	2.1E-10
660.7732501	1.20E-10	660.7732501	8.57E-07	660.7732501	2E-10
660.7801512	1.20E-10	660.7801512	8.07E-07	660.7801512	2E-10
660.7870523	1.20E-10	660.7870523	7.61E-07	660.7870523	2E-10
660.7939533	1.20E-10	660.7939533	7.17E-07	660.7939533	1.9E-10
660.8008544	1.20E-10	660.8008544	6.76E-07	660.8008544	1.9E-10
660.8077555	1.20E-10	660.8077555	6.38E-07	660.8077555	1.9E-10
660.8146566	1.10E-10	660.8146566	6.02E-07	660.8146566	1.8E-10
660.8215577	1.10E-10	660.8215577	5.69E-07	660.8215577	1.8E-10
660.8284588	1.10E-10	660.8284588	5.37E-07	660.8284588	1.8E-10
660.8353598	1.10E-10	660.8353598	5.08E-07	660.8353598	1.7E-10
660.8422609	1.10E-10	660.8422609	4.80E-07	660.8422609	1.7E-10
660.849162	1.10E-10	660.849162	4.54E-07	660.849162	1.7E-10
660.8560631	1.00E-10	660.8560631	4.30E-07	660.8560631	1.7E-10
660.8629642	1.00E-10	660.8629642	4.07E-07	660.8629642	1.6E-10
660.8698653	1.00E-10	660.8698653	3.85E-07	660.8698653	1.6E-10
660.8767663	1.00E-10	660.8767663	3.65E-07	660.8767663	1.6E-10
660.8836674	1.00E-10	660.8836674	3.46E-07	660.8836674	1.6E-10
660.8905685	1.00E-10	660.8905685	3.28E-07	660.8905685	1.5E-10
660.8974696	9.00E-11	660.8974696	3.11E-07	660.8974696	1.5E-10
660.9043707	9.00E-11	660.9043707	2.95E-07	660.9043707	1.5E-10
660.9112718	9.00E-11	660.9112718	2.80E-07	660.9112718	1.4E-10
660.9181729	9.00E-11	660.9181729	2.66E-07	660.9181729	1.4E-10
660.9250739	9.00E-11	660.9250739	2.53E-07	660.9250739	1.4E-10
660.931975	9.00E-11	660.931975	2.40E-07	660.931975	1.4E-10
660.9388761	9.00E-11	660.9388761	2.28E-07	660.9388761	1.4E-10
660.9457772	9.00E-11	660.9457772	2.17E-07	660.9457772	1.3E-10
660.9526783	8.00E-11	660.9526783	2.06E-07	660.9526783	1.3E-10
660.9595794	8.00E-11	660.9595794	1.96E-07	660.9595794	1.3E-10
660.9664804	8.00E-11	660.9664804	1.87E-07	660.9664804	1.3E-10
660.9733815	8.00E-11	660.9733815	1.78E-07	660.9733815	1.2E-10
660.9802826	8.00E-11	660.9802826	1.70E-07	660.9802826	1.2E-10
660.9871837	8.00E-11	660.9871837	1.62E-07	660.9871837	1.2E-10
660.9940848	8.00E-11	660.9940848	1.54E-07	660.9940848	1.2E-10
661.0009859	8.00E-11	661.0009859	1.47E-07	661.0009859	1.2E-10
661.007887	7.00E-11	661.007887	1.40E-07	661.007887	1.1E-10
661.014788	7.00E-11	661.014788	1.33E-07	661.014788	1.1E-10
661.0216891	7.00E-11	661.0216891	1.27E-07	661.0216891	1.1E-10
661.0285902	7.00E-11	661.0285902	1.22E-07	661.0285902	1.1E-10
661.0354913	7.00E-11	661.0354913	1.16E-07	661.0354913	1.1E-10
661.0423924	7.00E-11	661.0423924	1.11E-07	661.0423924	1.1E-10
661.0492935	7.00E-11	661.0492935	1.06E-07	661.0492935	1E-10
661.0561945	7.00E-11	661.0561945	1.01E-07	661.0561945	1E-10
661.0630956	7.00E-11	661.0630956	9.67E-08	661.0630956	1E-10
661.0699967	7.00E-11	661.0699967	9.24E-08	661.0699967	1E-10
661.0768978	6.00E-11	661.0768978	8.84E-08	661.0768978	1E-10
661.0837989	6.00E-11	661.0837989	8.45E-08	661.0837989	1E-10
661.0907	6.00E-11	661.0907	8.09E-08	661.0907	9E-11
661.0976011	6.00E-11	661.0976011	7.74E-08	661.0976011	9E-11
661.1045021	6.00E-11	661.1045021	7.41E-08	661.1045021	9E-11
661.1114032	6.00E-11	661.1114032	7.10E-08	661.1114032	9E-11
661.1183043	6.00E-11	661.1183043	6.80E-08	661.1183043	9E-11
661.1252054	6.00E-11	661.1252054	6.51E-08	661.1252054	9E-11
661.1321065	6.00E-11	661.1321065	6.24E-08	661.1321065	9E-11
661.1390076	6.00E-11	661.1390076	5.98E-08	661.1390076	8E-11
661.1459086	6.00E-11	661.1459086	5.73E-08	661.1459086	8E-11
661.1528097	6.00E-11	661.1528097	5.50E-08	661.1528097	8E-11
661.1597108	5.00E-11	661.1597108	5.27E-08	661.1597108	8E-11
661.1666119	5.00E-11	661.1666119	5.06E-08	661.1666119	8E-11
661.173513	5.00E-11	661.173513	4.85E-08	661.173513	8E-11
661.1804141	5.00E-11	661.1804141	4.66E-08	661.1804141	8E-11
661.1873151	5.00E-11	661.1873151	4.47E-08	661.1873151	8E-11
661.1942162	5.00E-11	661.1942162	4.29E-08	661.1942162	7E-11
661.2011173	5.00E-11	661.2011173	4.12E-08	661.2011173	7E-11
661.2080184	5.00E-11	661.2080184	3.96E-08	661.2080184	7E-11
661.2149195	5.00E-11	661.2149195	3.81E-08	661.2149195	7E-11
661.2218206	5.00E-11	661.2218206	3.66E-08	661.2218206	7E-11
661.2287217	5.00E-11	661.2287217	3.52E-08	661.2287217	7E-11
661.2356227	5.00E-11	661.2356227	3.38E-08	661.2356227	7E-11
661.2425238	5.00E-11	661.2425238	3.25E-08	661.2425238	7E-11
661.2494249	5.00E-11	661.2494249	3.13E-08	661.2494249	7E-11
661.256326	4.00E-11	661.256326	3.01E-08	661.256326	7E-11
661.2632271	4.00E-11	661.2632271	2.90E-08	661.2632271	6E-11
661.2701282	4.00E-11	661.2701282	2.79E-08	661.2701282	6E-11
661.2770292	4.00E-11	661.2770292	2.68E-08	661.2770292	6E-11
661.2839303	4.00E-11	661.2839303	2.58E-08	661.2839303	6E-11
661.2908314	4.00E-11	661.2908314	2.49E-08	661.2908314	6E-11
661.2977325	4.00E-11	661.2977325	2.40E-08	661.2977325	6E-11
661.3046336	4.00E-11	661.3046336	2.31E-08	661.3046336	6E-11
661.3115347	4.00E-11	661.3115347	2.22E-08	661.3115347	6E-11
661.3184358	4.00E-11	661.3184358	2.14E-08	661.3184358	6E-11
661.3253368	4.00E-11	661.3253368	2.07E-08	661.3253368	6E-11
661.3322379	4.00E-11	661.3322379	1.99E-08	661.3322379	6E-11
661.339139	4.00E-11	661.339139	1.92E-08	661.339139	5E-11
661.3460401	4.00E-11	661.3460401	1.85E-08	661.3460401	5E-11
661.3529412	4.00E-11	661.3529412	1.79E-08	661.3529412	5E-11
661.3598423	4.00E-11	661.3598423	1.72E-08	661.3598423	5E-11
661.3667433	4.00E-11	661.3667433	1.66E-08	661.3667433	5E-11
661.3736444	4.00E-11	661.3736444	1.60E-08	661.3736444	5E-11
661.3805455	4.00E-11	661.3805455	1.55E-08	661.3805455	5E-11
661.3874466	3.00E-11	661.3874466	1.50E-08	661.3874466	5E-11
661.3943477	3.00E-11	661.3943477	1.44E-08	661.3943477	5E-11
661.4012488	3.00E-11	661.4012488	1.39E-08	661.4012488	5E-11
661.4081499	3.00E-11	661.4081499	1.35E-08	661.4081499	5E-11
661.4150509	3.00E-11	661.4150509	1.30E-08	661.4150509	5E-11
661.421952	3.00E-11	661.421952	1.26E-08	661.421952	5E-11
661.4288531	3.00E-11	661.4288531	1.21E-08	661.4288531	5E-11
661.4357542	3.00E-11	661.4357542	1.17E-08	661.4357542	4E-11
661.4426553	3.00E-11	661.4426553	1.13E-08	661.4426553	4E-11
661.4495564	3.00E-11	661.4495564	1.10E-08	661.4495564	4E-11
661.4564574	3.00E-11	661.4564574	1.06E-08	661.4564574	4E-11
661.4633585	3.00E-11	661.4633585	1.03E-08	661.4633585	4E-11
661.4702596	3.00E-11	661.4702596	9.91E-09	661.4702596	4E-11
661.4771607	3.00E-11	661.4771607	9.59E-09	661.4771607	4E-11
661.4840618	3.00E-11	661.4840618	9.28E-09	661.4840618	4E-11
661.4909629	3.00E-11	661.4909629	8.98E-09	661.4909629	4E-11
661.497864	3.00E-11	661.497864	8.69E-09	661.497864	4E-11
661.504765	3.00E-11	661.504765	8.41E-09	661.504765	4E-11
661.5116661	3.00E-11	661.5116661	8.14E-09	661.5116661	4E-11
661.5185672	3.00E-11	661.5185672	7.88E-09	661.5185672	4E-11
661.5254683	3.00E-11	661.5254683	7.63E-09	661.5254683	4E-11
661.5323694	3.00E-11	661.5323694	7.39E-09	661.5323694	4E-11
661.5392705	3.00E-11	661.5392705	7.16E-09	661.5392705	4E-11
661.5461715	3.00E-11	661.5461715	6.94E-09	661.5461715	4E-11
661.5530726	3.00E-11	661.5530726	6.72E-09	661.5530726	4E-11
661.5599737	3.00E-11	661.5599737	6.51E-09	661.5599737	3E-11
661.5668748	2.00E-11	661.5668748	6.31E-09	661.5668748	3E-11
661.5737759	2.00E-11	661.5737759	6.12E-09	661.5737759	3E-11
661.580677	2.00E-11	661.580677	5.93E-09	661.580677	3E-11
661.587578	2.00E-11	661.587578	5.75E-09	661.587578	3E-11
661.5944791	2.00E-11	661.5944791	5.57E-09	661.5944791	3E-11
661.6013802	2.00E-11	661.6013802	5.40E-09	661.6013802	3E-11
661.6082813	2.00E-11	661.6082813	5.24E-09	661.6082813	3E-11
661.6151824	2.00E-11	661.6151824	5.08E-09	661.6151824	3E-11
661.6220835	2.00E-11	661.6220835	4.93E-09	661.6220835	3E-11
661.6289846	2.00E-11	661.6289846	4.79E-09	661.6289846	3E-11
661.6358856	2.00E-11	661.6358856	4.64E-09	661.6358856	3E-11
661.6427867	2.00E-11	661.6427867	4.51E-09	661.6427867	3E-11
661.6496878	2.00E-11	661.6496878	4.37E-09	661.6496878	3E-11
661.6565889	2.00E-11	661.6565889	4.25E-09	661.6565889	3E-11
