#wavelength [nm]	Collimated Beam	wavelength [nm]	22 degree Cone Angle (+/-11 degree Cone Half Angle)		3 degree Cone Angle (+/-1.5 degree Cone Half Angle)
#Spectrum@IST : Series = 1, Group = 1Description = Created on 1/30/2019,2:38:09 PM		Spectrum@IST : #Series = 2, Group = 1Description = Created on 1/30/2019,2:38:09 PM		Spectrum@IST : Series = 2, Group = #1Description = Created on 1/30/2019,2:38:45 PM	
#Angle of Incidence : 10.00		Angle of Incidence : 10.00		Angle of Incidence : 10.00	
#x	Tavg [s] 	x	TGaussAvg [p] 	x	TGaussAvg [p] 
650.3595136	8.00E-11	650.3595136	3.76E-02	650.3595136	1E-10
650.3664147	8.00E-11	650.3664147	3.72E-02	650.3664147	1E-10
650.3733158	8.00E-11	650.3733158	3.68E-02	650.3733158	1E-10
650.3802169	8.00E-11	650.3802169	3.65E-02	650.3802169	1E-10
650.387118	8.00E-11	650.387118	3.62E-02	650.387118	1E-10
650.3940191	8.00E-11	650.3940191	3.59E-02	650.3940191	1E-10
650.4009201	8.00E-11	650.4009201	3.57E-02	650.4009201	1E-10
650.4078212	8.00E-11	650.4078212	3.55E-02	650.4078212	1E-10
650.4147223	9.00E-11	650.4147223	3.53E-02	650.4147223	1E-10
650.4216234	9.00E-11	650.4216234	3.52E-02	650.4216234	1E-10
650.4285245	9.00E-11	650.4285245	3.52E-02	650.4285245	1E-10
650.4354256	9.00E-11	650.4354256	3.52E-02	650.4354256	1E-10
650.4423267	9.00E-11	650.4423267	3.53E-02	650.4423267	1E-10
650.4492277	9.00E-11	650.4492277	3.54E-02	650.4492277	1.1E-10
650.4561288	9.00E-11	650.4561288	3.55E-02	650.4561288	1.1E-10
650.4630299	9.00E-11	650.4630299	3.57E-02	650.4630299	1.1E-10
650.469931	9.00E-11	650.469931	3.59E-02	650.469931	1.1E-10
650.4768321	9.00E-11	650.4768321	3.62E-02	650.4768321	1.1E-10
650.4837332	9.00E-11	650.4837332	3.65E-02	650.4837332	1.1E-10
650.4906342	9.00E-11	650.4906342	3.68E-02	650.4906342	1.1E-10
650.4975353	9.00E-11	650.4975353	3.72E-02	650.4975353	1.1E-10
650.5044364	9.00E-11	650.5044364	3.76E-02	650.5044364	1.1E-10
650.5113375	1.00E-10	650.5113375	3.79E-02	650.5113375	1.1E-10
650.5182386	1.00E-10	650.5182386	3.83E-02	650.5182386	1.1E-10
650.5251397	1.00E-10	650.5251397	3.86E-02	650.5251397	1.2E-10
650.5320407	1.00E-10	650.5320407	3.90E-02	650.5320407	1.2E-10
650.5389418	1.00E-10	650.5389418	3.93E-02	650.5389418	1.2E-10
650.5458429	1.00E-10	650.5458429	3.96E-02	650.5458429	1.2E-10
650.552744	1.00E-10	650.552744	3.99E-02	650.552744	1.2E-10
650.5596451	1.00E-10	650.5596451	4.02E-02	650.5596451	1.2E-10
650.5665462	1.00E-10	650.5665462	4.04E-02	650.5665462	1.2E-10
650.5734473	1.00E-10	650.5734473	4.06E-02	650.5734473	1.2E-10
650.5803483	1.00E-10	650.5803483	4.08E-02	650.5803483	1.2E-10
650.5872494	1.00E-10	650.5872494	4.11E-02	650.5872494	1.2E-10
650.5941505	1.00E-10	650.5941505	4.12E-02	650.5941505	1.3E-10
650.6010516	1.10E-10	650.6010516	4.14E-02	650.6010516	1.3E-10
650.6079527	1.10E-10	650.6079527	4.16E-02	650.6079527	1.3E-10
650.6148538	1.10E-10	650.6148538	4.18E-02	650.6148538	1.3E-10
650.6217548	1.10E-10	650.6217548	4.20E-02	650.6217548	1.3E-10
650.6286559	1.10E-10	650.6286559	4.21E-02	650.6286559	1.3E-10
650.635557	1.10E-10	650.635557	4.23E-02	650.635557	1.3E-10
650.6424581	1.10E-10	650.6424581	4.24E-02	650.6424581	1.3E-10
650.6493592	1.10E-10	650.6493592	4.25E-02	650.6493592	1.3E-10
650.6562603	1.10E-10	650.6562603	4.26E-02	650.6562603	1.4E-10
650.6631614	1.10E-10	650.6631614	4.27E-02	650.6631614	1.4E-10
650.6700624	1.10E-10	650.6700624	4.27E-02	650.6700624	1.4E-10
650.6769635	1.20E-10	650.6769635	4.27E-02	650.6769635	1.4E-10
650.6838646	1.20E-10	650.6838646	4.27E-02	650.6838646	1.4E-10
650.6907657	1.20E-10	650.6907657	4.26E-02	650.6907657	1.4E-10
650.6976668	1.20E-10	650.6976668	4.24E-02	650.6976668	1.4E-10
650.7045679	1.20E-10	650.7045679	4.22E-02	650.7045679	1.4E-10
650.7114689	1.20E-10	650.7114689	4.20E-02	650.7114689	1.5E-10
650.71837	1.20E-10	650.71837	4.16E-02	650.71837	1.5E-10
650.7252711	1.20E-10	650.7252711	4.13E-02	650.7252711	1.5E-10
650.7321722	1.20E-10	650.7321722	4.09E-02	650.7321722	1.5E-10
650.7390733	1.20E-10	650.7390733	4.05E-02	650.7390733	1.5E-10
650.7459744	1.30E-10	650.7459744	4.01E-02	650.7459744	1.5E-10
650.7528755	1.30E-10	650.7528755	3.96E-02	650.7528755	1.5E-10
650.7597765	1.30E-10	650.7597765	3.92E-02	650.7597765	1.5E-10
650.7666776	1.30E-10	650.7666776	3.88E-02	650.7666776	1.6E-10
650.7735787	1.30E-10	650.7735787	3.83E-02	650.7735787	1.6E-10
650.7804798	1.30E-10	650.7804798	3.80E-02	650.7804798	1.6E-10
650.7873809	1.30E-10	650.7873809	3.76E-02	650.7873809	1.6E-10
650.794282	1.30E-10	650.794282	3.73E-02	650.794282	1.6E-10
650.801183	1.30E-10	650.801183	3.70E-02	650.801183	1.6E-10
650.8080841	1.30E-10	650.8080841	3.67E-02	650.8080841	1.6E-10
650.8149852	1.40E-10	650.8149852	3.65E-02	650.8149852	1.7E-10
650.8218863	1.40E-10	650.8218863	3.64E-02	650.8218863	1.7E-10
650.8287874	1.40E-10	650.8287874	3.63E-02	650.8287874	1.7E-10
650.8356885	1.40E-10	650.8356885	3.63E-02	650.8356885	1.7E-10
650.8425895	1.40E-10	650.8425895	3.63E-02	650.8425895	1.7E-10
650.8494906	1.40E-10	650.8494906	3.63E-02	650.8494906	1.7E-10
650.8563917	1.40E-10	650.8563917	3.64E-02	650.8563917	1.7E-10
650.8632928	1.40E-10	650.8632928	3.66E-02	650.8632928	1.8E-10
650.8701939	1.50E-10	650.8701939	3.68E-02	650.8701939	1.8E-10
650.877095	1.50E-10	650.877095	3.70E-02	650.877095	1.8E-10
650.8839961	1.50E-10	650.8839961	3.73E-02	650.8839961	1.8E-10
650.8908971	1.50E-10	650.8908971	3.76E-02	650.8908971	1.8E-10
650.8977982	1.50E-10	650.8977982	3.79E-02	650.8977982	1.8E-10
650.9046993	1.50E-10	650.9046993	3.82E-02	650.9046993	1.9E-10
650.9116004	1.50E-10	650.9116004	3.86E-02	650.9116004	1.9E-10
650.9185015	1.50E-10	650.9185015	3.89E-02	650.9185015	1.9E-10
650.9254026	1.60E-10	650.9254026	3.92E-02	650.9254026	1.9E-10
650.9323036	1.60E-10	650.9323036	3.95E-02	650.9323036	1.9E-10
650.9392047	1.60E-10	650.9392047	3.97E-02	650.9392047	1.9E-10
650.9461058	1.60E-10	650.9461058	4.00E-02	650.9461058	2E-10
650.9530069	1.60E-10	650.9530069	4.02E-02	650.9530069	2E-10
650.959908	1.60E-10	650.959908	4.05E-02	650.959908	2E-10
650.9668091	1.60E-10	650.9668091	4.07E-02	650.9668091	2E-10
650.9737102	1.70E-10	650.9737102	4.09E-02	650.9737102	2E-10
650.9806112	1.70E-10	650.9806112	4.11E-02	650.9806112	2E-10
650.9875123	1.70E-10	650.9875123	4.13E-02	650.9875123	2.1E-10
650.9944134	1.70E-10	650.9944134	4.15E-02	650.9944134	2.1E-10
651.0013145	1.70E-10	651.0013145	4.16E-02	651.0013145	2.1E-10
651.0082156	1.70E-10	651.0082156	4.18E-02	651.0082156	2.1E-10
651.0151167	1.70E-10	651.0151167	4.20E-02	651.0151167	2.1E-10
651.0220177	1.80E-10	651.0220177	4.22E-02	651.0220177	2.2E-10
651.0289188	1.80E-10	651.0289188	4.24E-02	651.0289188	2.2E-10
651.0358199	1.80E-10	651.0358199	4.26E-02	651.0358199	2.2E-10
651.042721	1.80E-10	651.042721	4.27E-02	651.042721	2.2E-10
651.0496221	1.80E-10	651.0496221	4.29E-02	651.0496221	2.2E-10
651.0565232	1.80E-10	651.0565232	4.30E-02	651.0565232	2.3E-10
651.0634243	1.80E-10	651.0634243	4.32E-02	651.0634243	2.3E-10
651.0703253	1.90E-10	651.0703253	4.32E-02	651.0703253	2.3E-10
651.0772264	1.90E-10	651.0772264	4.33E-02	651.0772264	2.3E-10
651.0841275	1.90E-10	651.0841275	4.33E-02	651.0841275	2.3E-10
651.0910286	1.90E-10	651.0910286	4.33E-02	651.0910286	2.4E-10
651.0979297	1.90E-10	651.0979297	4.32E-02	651.0979297	2.4E-10
651.1048308	1.90E-10	651.1048308	4.31E-02	651.1048308	2.4E-10
651.1117318	2.00E-10	651.1117318	4.29E-02	651.1117318	2.4E-10
651.1186329	2.00E-10	651.1186329	4.26E-02	651.1186329	2.4E-10
651.125534	2.00E-10	651.125534	4.23E-02	651.125534	2.5E-10
651.1324351	2.00E-10	651.1324351	4.20E-02	651.1324351	2.5E-10
651.1393362	2.00E-10	651.1393362	4.16E-02	651.1393362	2.5E-10
651.1462373	2.00E-10	651.1462373	4.12E-02	651.1462373	2.5E-10
651.1531384	2.10E-10	651.1531384	4.08E-02	651.1531384	2.6E-10
651.1600394	2.10E-10	651.1600394	4.04E-02	651.1600394	2.6E-10
651.1669405	2.10E-10	651.1669405	3.99E-02	651.1669405	2.6E-10
651.1738416	2.10E-10	651.1738416	3.95E-02	651.1738416	2.6E-10
651.1807427	2.10E-10	651.1807427	3.91E-02	651.1807427	2.7E-10
651.1876438	2.20E-10	651.1876438	3.88E-02	651.1876438	2.7E-10
651.1945449	2.20E-10	651.1945449	3.85E-02	651.1945449	2.7E-10
651.2014459	2.20E-10	651.2014459	3.82E-02	651.2014459	2.7E-10
651.208347	2.20E-10	651.208347	3.79E-02	651.208347	2.8E-10
651.2152481	2.20E-10	651.2152481	3.77E-02	651.2152481	2.8E-10
651.2221492	2.30E-10	651.2221492	3.76E-02	651.2221492	2.8E-10
651.2290503	2.30E-10	651.2290503	3.75E-02	651.2290503	2.8E-10
651.2359514	2.30E-10	651.2359514	3.75E-02	651.2359514	2.9E-10
651.2428524	2.30E-10	651.2428524	3.75E-02	651.2428524	2.9E-10
651.2497535	2.30E-10	651.2497535	3.76E-02	651.2497535	2.9E-10
651.2566546	2.40E-10	651.2566546	3.77E-02	651.2566546	3E-10
651.2635557	2.40E-10	651.2635557	3.78E-02	651.2635557	3E-10
651.2704568	2.40E-10	651.2704568	3.80E-02	651.2704568	3E-10
651.2773579	2.40E-10	651.2773579	3.83E-02	651.2773579	3E-10
651.284259	2.40E-10	651.284259	3.85E-02	651.284259	3.1E-10
651.29116	2.50E-10	651.29116	3.88E-02	651.29116	3.1E-10
651.2980611	2.50E-10	651.2980611	3.90E-02	651.2980611	3.1E-10
651.3049622	2.50E-10	651.3049622	3.93E-02	651.3049622	3.2E-10
651.3118633	2.50E-10	651.3118633	3.95E-02	651.3118633	3.2E-10
651.3187644	2.60E-10	651.3187644	3.98E-02	651.3187644	3.2E-10
651.3256655	2.60E-10	651.3256655	4.00E-02	651.3256655	3.2E-10
651.3325665	2.60E-10	651.3325665	4.02E-02	651.3325665	3.3E-10
651.3394676	2.60E-10	651.3394676	4.05E-02	651.3394676	3.3E-10
651.3463687	2.70E-10	651.3463687	4.07E-02	651.3463687	3.3E-10
651.3532698	2.70E-10	651.3532698	4.08E-02	651.3532698	3.4E-10
