#wavelength [nm]	Collimated Beam	wavelength [nm]	22 degree Cone Angle (+/-11 degree Cone Half Angle)		3 degree Cone Angle (+/-1.5 degree Cone Half Angle)
#Spectrum@IST : Series = 1, Group = 1Description = Created on 1/30/2019,2:38:09 PM		Spectrum@IST : #Series = 2, Group = 1Description = Created on 1/30/2019,2:56:11 PM		Spectrum@IST : Series = 2, Group #= 1Description = Created on 1/30/2019,2:53:46 PM	
#Angle of Incidence : 10.00		Angle of Incidence : 10.00		Angle of Incidence : 10.00	
#x	Tavg [s] 	x	TGaussAvg [p] 	x	TGaussAvg [p] 
650.2076898	7.00E-11	650.2076898	1.25E-02	650.2076898	8E-11
650.2145909	7.00E-11	650.2145909	1.26E-02	650.2145909	8E-11
650.2214919	7.00E-11	650.2214919	1.28E-02	650.2214919	8E-11
650.228393	7.00E-11	650.228393	1.30E-02	650.228393	8E-11
650.2352941	7.00E-11	650.2352941	1.32E-02	650.2352941	8E-11
650.2421952	7.00E-11	650.2421952	1.33E-02	650.2421952	8E-11
650.2490963	7.00E-11	650.2490963	1.34E-02	650.2490963	8E-11
650.2559974	7.00E-11	650.2559974	1.36E-02	650.2559974	8E-11
650.2628985	7.00E-11	650.2628985	1.37E-02	650.2628985	8E-11
650.2697995	7.00E-11	650.2697995	1.38E-02	650.2697995	8E-11
650.2767006	7.00E-11	650.2767006	1.39E-02	650.2767006	8E-11
650.2836017	7.00E-11	650.2836017	1.39E-02	650.2836017	8E-11
650.2905028	7.00E-11	650.2905028	1.40E-02	650.2905028	8E-11
650.2974039	7.00E-11	650.2974039	1.40E-02	650.2974039	9E-11
650.304305	8.00E-11	650.304305	1.40E-02	650.304305	9E-11
650.311206	8.00E-11	650.311206	1.40E-02	650.311206	9E-11
650.3181071	8.00E-11	650.3181071	1.40E-02	650.3181071	9E-11
650.3250082	8.00E-11	650.3250082	1.39E-02	650.3250082	9E-11
650.3319093	8.00E-11	650.3319093	1.39E-02	650.3319093	9E-11
650.3388104	8.00E-11	650.3388104	1.38E-02	650.3388104	9E-11
650.3457115	8.00E-11	650.3457115	1.37E-02	650.3457115	9E-11
650.3526126	8.00E-11	650.3526126	1.36E-02	650.3526126	9E-11
650.3595136	8.00E-11	650.3595136	1.34E-02	650.3595136	9E-11
650.3664147	8.00E-11	650.3664147	1.33E-02	650.3664147	9E-11
650.3733158	8.00E-11	650.3733158	1.32E-02	650.3733158	9E-11
650.3802169	8.00E-11	650.3802169	1.30E-02	650.3802169	9E-11
650.387118	8.00E-11	650.387118	1.29E-02	650.387118	9E-11
650.3940191	8.00E-11	650.3940191	1.27E-02	650.3940191	1E-10
650.4009201	8.00E-11	650.4009201	1.26E-02	650.4009201	1E-10
650.4078212	8.00E-11	650.4078212	1.25E-02	650.4078212	1E-10
650.4147223	9.00E-11	650.4147223	1.24E-02	650.4147223	1E-10
650.4216234	9.00E-11	650.4216234	1.23E-02	650.4216234	1E-10
650.4285245	9.00E-11	650.4285245	1.22E-02	650.4285245	1E-10
650.4354256	9.00E-11	650.4354256	1.22E-02	650.4354256	1E-10
650.4423267	9.00E-11	650.4423267	1.21E-02	650.4423267	1E-10
650.4492277	9.00E-11	650.4492277	1.21E-02	650.4492277	1E-10
650.4561288	9.00E-11	650.4561288	1.21E-02	650.4561288	1E-10
650.4630299	9.00E-11	650.4630299	1.21E-02	650.4630299	1E-10
650.469931	9.00E-11	650.469931	1.21E-02	650.469931	1E-10
650.4768321	9.00E-11	650.4768321	1.21E-02	650.4768321	1E-10
650.4837332	9.00E-11	650.4837332	1.22E-02	650.4837332	1.1E-10
650.4906342	9.00E-11	650.4906342	1.22E-02	650.4906342	1.1E-10
650.4975353	9.00E-11	650.4975353	1.23E-02	650.4975353	1.1E-10
650.5044364	9.00E-11	650.5044364	1.23E-02	650.5044364	1.1E-10
650.5113375	1.00E-10	650.5113375	1.24E-02	650.5113375	1.1E-10
650.5182386	1.00E-10	650.5182386	1.24E-02	650.5182386	1.1E-10
650.5251397	1.00E-10	650.5251397	1.25E-02	650.5251397	1.1E-10
650.5320407	1.00E-10	650.5320407	1.26E-02	650.5320407	1.1E-10
650.5389418	1.00E-10	650.5389418	1.26E-02	650.5389418	1.1E-10
650.5458429	1.00E-10	650.5458429	1.27E-02	650.5458429	1.1E-10
650.552744	1.00E-10	650.552744	1.27E-02	650.552744	1.1E-10
650.5596451	1.00E-10	650.5596451	1.28E-02	650.5596451	1.2E-10
650.5665462	1.00E-10	650.5665462	1.29E-02	650.5665462	1.2E-10
650.5734473	1.00E-10	650.5734473	1.30E-02	650.5734473	1.2E-10
650.5803483	1.00E-10	650.5803483	1.30E-02	650.5803483	1.2E-10
650.5872494	1.00E-10	650.5872494	1.31E-02	650.5872494	1.2E-10
650.5941505	1.00E-10	650.5941505	1.32E-02	650.5941505	1.2E-10
650.6010516	1.10E-10	650.6010516	1.33E-02	650.6010516	1.2E-10
650.6079527	1.10E-10	650.6079527	1.34E-02	650.6079527	1.2E-10
650.6148538	1.10E-10	650.6148538	1.36E-02	650.6148538	1.2E-10
650.6217548	1.10E-10	650.6217548	1.37E-02	650.6217548	1.2E-10
650.6286559	1.10E-10	650.6286559	1.39E-02	650.6286559	1.3E-10
650.635557	1.10E-10	650.635557	1.40E-02	650.635557	1.3E-10
650.6424581	1.10E-10	650.6424581	1.42E-02	650.6424581	1.3E-10
650.6493592	1.10E-10	650.6493592	1.44E-02	650.6493592	1.3E-10
650.6562603	1.10E-10	650.6562603	1.46E-02	650.6562603	1.3E-10
