#wavelength [nm]	Collimated Beam	wavelength [nm]	22 degree Cone Angle (+/-11 degree Cone Half Angle)		3 #degree Cone Angle (+/-1.5 degree Cone Half Angle)
#Spectrum@IST : Series = 1, Group = 1Description = Created on 1/30/2019,2:36:00 PM		Spectrum@IST : Series = 2, #Group = 1Description = Created on 1/30/2019,2:36:00 PM		Spectrum@IST : Series = 2, Group = 1Description = Created #on 1/30/2019,2:36:35 PM	
#Angle of Incidence : 10.00		Angle of Incidence : 10.00		Angle of Incidence : 10.00	
#x	Tavg [s] 	x	TGaussAvg [p] 	x	TGaussAvg [p] 
650.5044364	3.36E-06	650.5044364	1.39E-01	650.5044364	3.94655E-06
650.5113375	3.39E-06	650.5113375	1.40E-01	650.5113375	3.97874E-06
650.5182386	3.42E-06	650.5182386	1.40E-01	650.5182386	4.01123E-06
650.5251397	3.44E-06	650.5251397	1.40E-01	650.5251397	4.04403E-06
650.5320407	3.47E-06	650.5320407	1.40E-01	650.5320407	4.07713E-06
650.5389418	3.50E-06	650.5389418	1.41E-01	650.5389418	4.11054E-06
650.5458429	3.53E-06	650.5458429	1.41E-01	650.5458429	4.14426E-06
650.552744	3.55E-06	650.552744	1.41E-01	650.552744	4.1783E-06
650.5596451	3.58E-06	650.5596451	1.42E-01	650.5596451	4.21266E-06
650.5665462	3.61E-06	650.5665462	1.42E-01	650.5665462	4.24734E-06
650.5734473	3.64E-06	650.5734473	1.42E-01	650.5734473	4.28234E-06
650.5803483	3.67E-06	650.5803483	1.42E-01	650.5803483	4.31768E-06
650.5872494	3.70E-06	650.5872494	1.43E-01	650.5872494	4.35335E-06
650.5941505	3.73E-06	650.5941505	1.43E-01	650.5941505	4.38935E-06
650.6010516	3.76E-06	650.6010516	1.43E-01	650.6010516	4.42569E-06
650.6079527	3.79E-06	650.6079527	1.43E-01	650.6079527	4.46238E-06
650.6148538	3.82E-06	650.6148538	1.44E-01	650.6148538	4.49941E-06
650.6217548	3.85E-06	650.6217548	1.44E-01	650.6217548	4.53679E-06
650.6286559	3.88E-06	650.6286559	1.44E-01	650.6286559	4.57453E-06
650.635557	3.91E-06	650.635557	1.44E-01	650.635557	4.61262E-06
650.6424581	3.94E-06	650.6424581	1.45E-01	650.6424581	4.65108E-06
650.6493592	3.97E-06	650.6493592	1.45E-01	650.6493592	4.6899E-06
650.6562603	4.00E-06	650.6562603	1.45E-01	650.6562603	4.7291E-06
650.6631614	4.04E-06	650.6631614	1.45E-01	650.6631614	4.76866E-06
650.6700624	4.07E-06	650.6700624	1.45E-01	650.6700624	4.80861E-06
650.6769635	4.10E-06	650.6769635	1.46E-01	650.6769635	4.84893E-06
650.6838646	4.13E-06	650.6838646	1.46E-01	650.6838646	4.88964E-06
650.6907657	4.17E-06	650.6907657	1.46E-01	650.6907657	4.93074E-06
650.6976668	4.20E-06	650.6976668	1.46E-01	650.6976668	4.97224E-06
650.7045679	4.23E-06	650.7045679	1.46E-01	650.7045679	5.01413E-06
650.7114689	4.27E-06	650.7114689	1.47E-01	650.7114689	5.05642E-06
650.71837	4.30E-06	650.71837	1.47E-01	650.71837	5.09913E-06
650.7252711	4.34E-06	650.7252711	1.47E-01	650.7252711	5.14224E-06
650.7321722	4.37E-06	650.7321722	1.47E-01	650.7321722	5.18577E-06
650.7390733	4.41E-06	650.7390733	1.47E-01	650.7390733	5.22972E-06
650.7459744	4.44E-06	650.7459744	1.47E-01	650.7459744	5.27409E-06
650.7528755	4.48E-06	650.7528755	1.48E-01	650.7528755	5.31889E-06
650.7597765	4.52E-06	650.7597765	1.48E-01	650.7597765	5.36413E-06
650.7666776	4.55E-06	650.7666776	1.48E-01	650.7666776	5.4098E-06
650.7735787	4.59E-06	650.7735787	1.48E-01	650.7735787	5.45592E-06
650.7804798	4.63E-06	650.7804798	1.48E-01	650.7804798	5.50249E-06
650.7873809	4.67E-06	650.7873809	1.48E-01	650.7873809	5.54951E-06
650.794282	4.70E-06	650.794282	1.48E-01	650.794282	5.59699E-06
650.801183	4.74E-06	650.801183	1.49E-01	650.801183	5.64493E-06
650.8080841	4.78E-06	650.8080841	1.49E-01	650.8080841	5.69334E-06
650.8149852	4.82E-06	650.8149852	1.49E-01	650.8149852	5.74223E-06
650.8218863	4.86E-06	650.8218863	1.49E-01	650.8218863	5.79159E-06
650.8287874	4.90E-06	650.8287874	1.49E-01	650.8287874	5.84143E-06
650.8356885	4.94E-06	650.8356885	1.49E-01	650.8356885	5.89177E-06
650.8425895	4.98E-06	650.8425895	1.49E-01	650.8425895	5.9426E-06
650.8494906	5.02E-06	650.8494906	1.50E-01	650.8494906	5.99393E-06
650.8563917	5.07E-06	650.8563917	1.50E-01	650.8563917	6.04576E-06
650.8632928	5.11E-06	650.8632928	1.50E-01	650.8632928	6.09811E-06
650.8701939	5.15E-06	650.8701939	1.50E-01	650.8701939	6.15097E-06
650.877095	5.19E-06	650.877095	1.50E-01	650.877095	6.20435E-06
650.8839961	5.24E-06	650.8839961	1.50E-01	650.8839961	6.25827E-06
650.8908971	5.28E-06	650.8908971	1.50E-01	650.8908971	6.31271E-06
650.8977982	5.32E-06	650.8977982	1.50E-01	650.8977982	6.3677E-06
650.9046993	5.37E-06	650.9046993	1.50E-01	650.9046993	6.42323E-06
650.9116004	5.41E-06	650.9116004	1.51E-01	650.9116004	6.47932E-06
650.9185015	5.46E-06	650.9185015	1.51E-01	650.9185015	6.53596E-06
650.9254026	5.50E-06	650.9254026	1.51E-01	650.9254026	6.59317E-06
650.9323036	5.55E-06	650.9323036	1.51E-01	650.9323036	6.65095E-06
650.9392047	5.60E-06	650.9392047	1.51E-01	650.9392047	6.7093E-06
650.9461058	5.64E-06	650.9461058	1.51E-01	650.9461058	6.76824E-06
650.9530069	5.69E-06	650.9530069	1.51E-01	650.9530069	6.82777E-06
650.959908	5.74E-06	650.959908	1.51E-01	650.959908	6.8879E-06
650.9668091	5.79E-06	650.9668091	1.51E-01	650.9668091	6.94863E-06
650.9737102	5.84E-06	650.9737102	1.51E-01	650.9737102	7.00997E-06
650.9806112	5.89E-06	650.9806112	1.52E-01	650.9806112	7.07193E-06
650.9875123	5.94E-06	650.9875123	1.52E-01	650.9875123	7.13451E-06
650.9944134	5.99E-06	650.9944134	1.52E-01	650.9944134	7.19772E-06
651.0013145	6.04E-06	651.0013145	1.52E-01	651.0013145	7.26157E-06
651.0082156	6.09E-06	651.0082156	1.52E-01	651.0082156	7.32607E-06
651.0151167	6.14E-06	651.0151167	1.52E-01	651.0151167	7.39122E-06
651.0220177	6.19E-06	651.0220177	1.52E-01	651.0220177	7.45703E-06
